 

stn;time;sre000h0
DLKLE;2022112508;0
DLKLE;2022112509;0
DLKLE;2022112510;0
DLKLE;2022112511;0
DLKLE;2022112512;0
DLKLE;2022112513;0
DLKLE;2022112514;0
DLKLE;2022112515;0
DLKLE;2022112516;0
DLKLE;2022112517;0
DLKLE;2022112518;0
DLKLE;2022112519;0
DLKLE;2022112520;0
DLKLE;2022112521;0
DLKLE;2022112522;0
DLKLE;2022112523;0
DLKLE;2022112600;0
DLKLE;2022112601;0
DLKLE;2022112602;0
DLKLE;2022112603;0
DLKLE;2022112604;0
DLKLE;2022112605;0
DLKLE;2022112606;0
DLKLE;2022112607;0
DLKLE;2022112608;0
DLKLE;2022112609;33
DLKLE;2022112610;18
DLKLE;2022112611;60
DLKLE;2022112612;40
DLKLE;2022112613;53
DLKLE;2022112614;43
DLKLE;2022112615;0
DLKLE;2022112616;0
DLKLE;2022112617;0
DLKLE;2022112618;0
DLKLE;2022112619;0
DLKLE;2022112620;0
DLKLE;2022112621;0
DLKLE;2022112622;0
DLKLE;2022112623;0
DLKLE;2022112700;0
DLKLE;2022112701;0
DLKLE;2022112702;0
DLKLE;2022112703;0
DLKLE;2022112704;0
DLKLE;2022112705;0
DLKLE;2022112706;0
DLKLE;2022112707;0
DLKLE;2022112708;0
DLKLE;2022112709;33
DLKLE;2022112710;15
DLKLE;2022112711;0
DLKLE;2022112712;6
DLKLE;2022112713;29
DLKLE;2022112714;0
DLKLE;2022112715;0
DLKLE;2022112716;0
DLKLE;2022112717;0
DLKLE;2022112718;0
DLKLE;2022112719;0
DLKLE;2022112720;0
DLKLE;2022112721;0
DLKLE;2022112722;0
DLKLE;2022112723;0
DLKLE;2022112800;0
DLKLE;2022112801;0
DLKLE;2022112802;0
DLKLE;2022112803;0
DLKLE;2022112804;0
DLKLE;2022112805;0
DLKLE;2022112806;0
DLKLE;2022112807;0
DLKLE;2022112808;0
DLKLE;2022112809;0
DLKLE;2022112810;0
DLKLE;2022112811;0
DLKLE;2022112812;0
DLKLE;2022112813;0
DLKLE;2022112814;0
DLKLE;2022112815;0
DLKLE;2022112816;0
DLKLE;2022112817;0
DLKLE;2022112818;0
DLKLE;2022112819;0
DLKLE;2022112820;0
DLKLE;2022112821;0
DLKLE;2022112822;0
DLKLE;2022112823;0
DLKLE;2022112900;0
DLKLE;2022112901;0
DLKLE;2022112902;0
DLKLE;2022112903;0
DLKLE;2022112904;0
DLKLE;2022112905;0
DLKLE;2022112906;0
DLKLE;2022112907;0
DLKLE;2022112908;0
DLKLE;2022112909;0
DLKLE;2022112910;0
DLKLE;2022112911;0
DLKLE;2022112912;0
DLKLE;2022112913;0
DLKLE;2022112914;0
DLKLE;2022112915;0
DLKLE;2022112916;0
DLKLE;2022112917;0
DLKLE;2022112918;0
DLKLE;2022112919;0
DLKLE;2022112920;0
DLKLE;2022112921;0
DLKLE;2022112922;0
DLKLE;2022112923;0
DLKLE;2022113000;0
DLKLE;2022113001;0
DLKLE;2022113002;0
DLKLE;2022113003;0
DLKLE;2022113004;0
DLKLE;2022113005;0
DLKLE;2022113006;0
DLKLE;2022113007;0
DLKLE;2022113008;0
DLKLE;2022113009;0
DLKLE;2022113010;0
DLKLE;2022113011;0
DLKLE;2022113012;0
DLKLE;2022113013;0
DLKLE;2022113014;0
DLKLE;2022113015;0
DLKLE;2022113016;0
DLKLE;2022113017;0
DLKLE;2022113018;0
DLKLE;2022113019;0
DLKLE;2022113020;0
DLKLE;2022113021;0
DLKLE;2022113022;0
DLKLE;2022113023;0

stn;time;sre000h0
DLKLI;2022110100;0
DLKLI;2022110101;0
DLKLI;2022110102;0
DLKLI;2022110103;0
DLKLI;2022110104;0
DLKLI;2022110105;0
DLKLI;2022110106;0
DLKLI;2022110107;0
DLKLI;2022110108;0
DLKLI;2022110109;0
DLKLI;2022110110;16
DLKLI;2022110111;2
DLKLI;2022110112;2
DLKLI;2022110113;3
DLKLI;2022110114;0
DLKLI;2022110115;45
DLKLI;2022110116;27
DLKLI;2022110117;0
DLKLI;2022110118;0
DLKLI;2022110119;0
DLKLI;2022110120;0
DLKLI;2022110121;0
DLKLI;2022110122;0
DLKLI;2022110123;0
DLKLI;2022110200;0
DLKLI;2022110201;0
DLKLI;2022110202;0
DLKLI;2022110203;0
DLKLI;2022110204;0
DLKLI;2022110205;0
DLKLI;2022110206;0
DLKLI;2022110207;19
DLKLI;2022110208;50
DLKLI;2022110209;28
DLKLI;2022110210;3
DLKLI;2022110211;0
DLKLI;2022110212;16
DLKLI;2022110213;21
DLKLI;2022110214;29
DLKLI;2022110215;30
DLKLI;2022110216;1
DLKLI;2022110217;0
DLKLI;2022110218;0
DLKLI;2022110219;0
DLKLI;2022110220;0
DLKLI;2022110221;0
DLKLI;2022110222;0
DLKLI;2022110223;0
DLKLI;2022110300;0
DLKLI;2022110301;0
DLKLI;2022110302;0
DLKLI;2022110303;0
DLKLI;2022110304;0
DLKLI;2022110305;0
DLKLI;2022110306;0
DLKLI;2022110307;16
DLKLI;2022110308;17
DLKLI;2022110309;1
DLKLI;2022110310;0
DLKLI;2022110311;1
DLKLI;2022110312;0
DLKLI;2022110313;0
DLKLI;2022110314;0
DLKLI;2022110315;0
DLKLI;2022110316;0
DLKLI;2022110317;0
DLKLI;2022110318;0
DLKLI;2022110319;0
DLKLI;2022110320;0
DLKLI;2022110321;0
DLKLI;2022110322;0
DLKLI;2022110323;0
DLKLI;2022110400;0
DLKLI;2022110401;0
DLKLI;2022110402;0
DLKLI;2022110403;0
DLKLI;2022110404;0
DLKLI;2022110405;0
DLKLI;2022110406;0
DLKLI;2022110407;0
DLKLI;2022110408;0
DLKLI;2022110409;0
DLKLI;2022110410;0
DLKLI;2022110411;0
DLKLI;2022110412;19
DLKLI;2022110413;2
DLKLI;2022110414;0
DLKLI;2022110415;0
DLKLI;2022110416;0
DLKLI;2022110417;0
DLKLI;2022110418;0
DLKLI;2022110419;0
DLKLI;2022110420;0
DLKLI;2022110421;0
DLKLI;2022110422;0
DLKLI;2022110423;0
DLKLI;2022110500;0
DLKLI;2022110501;0
DLKLI;2022110502;0
DLKLI;2022110503;0
DLKLI;2022110504;0
DLKLI;2022110505;0
DLKLI;2022110506;0
DLKLI;2022110507;0
DLKLI;2022110508;0
DLKLI;2022110509;0
DLKLI;2022110510;0
DLKLI;2022110511;0
DLKLI;2022110512;0
DLKLI;2022110513;0
DLKLI;2022110514;0
DLKLI;2022110515;0
DLKLI;2022110516;0
DLKLI;2022110517;0
DLKLI;2022110518;0
DLKLI;2022110519;0
DLKLI;2022110520;0
DLKLI;2022110521;0
DLKLI;2022110522;0
DLKLI;2022110523;0
DLKLI;2022110600;0
DLKLI;2022110601;0
DLKLI;2022110602;0
DLKLI;2022110603;0
DLKLI;2022110604;0
DLKLI;2022110605;0
DLKLI;2022110606;0
DLKLI;2022110607;8
DLKLI;2022110608;59
DLKLI;2022110609;60
DLKLI;2022110610;60
DLKLI;2022110611;59
DLKLI;2022110612;53
DLKLI;2022110613;36
DLKLI;2022110614;0
DLKLI;2022110615;5
DLKLI;2022110616;0
DLKLI;2022110617;0
DLKLI;2022110618;0
DLKLI;2022110619;0
DLKLI;2022110620;0
DLKLI;2022110621;0
DLKLI;2022110622;0
DLKLI;2022110623;0
DLKLI;2022110700;0
DLKLI;2022110701;0
DLKLI;2022110702;0
DLKLI;2022110703;0
DLKLI;2022110704;0
DLKLI;2022110705;0
DLKLI;2022110706;0
DLKLI;2022110707;0
DLKLI;2022110708;18
DLKLI;2022110709;37
DLKLI;2022110710;33
DLKLI;2022110711;3
DLKLI;2022110712;26
DLKLI;2022110713;8
DLKLI;2022110714;9
DLKLI;2022110715;0
DLKLI;2022110716;0
DLKLI;2022110717;0
DLKLI;2022110718;0
DLKLI;2022110719;0
DLKLI;2022110720;0
DLKLI;2022110721;0
DLKLI;2022110722;0
DLKLI;2022110723;0
DLKLI;2022110800;0
DLKLI;2022110801;0
DLKLI;2022110802;0
DLKLI;2022110803;0
DLKLI;2022110804;0
DLKLI;2022110805;0
DLKLI;2022110806;0
DLKLI;2022110807;8
DLKLI;2022110808;33
DLKLI;2022110809;6
DLKLI;2022110810;0
DLKLI;2022110811;18
DLKLI;2022110812;12
DLKLI;2022110813;8
DLKLI;2022110814;29
DLKLI;2022110815;28
DLKLI;2022110816;0
DLKLI;2022110817;0
DLKLI;2022110818;0
DLKLI;2022110819;0
DLKLI;2022110820;0
DLKLI;2022110821;0
DLKLI;2022110822;0
DLKLI;2022110823;0
DLKLI;2022110900;0
DLKLI;2022110901;0
DLKLI;2022110902;0
DLKLI;2022110903;0
DLKLI;2022110904;0
DLKLI;2022110905;0
DLKLI;2022110906;0
DLKLI;2022110907;-
DLKLI;2022110908;0
DLKLI;2022110909;0
DLKLI;2022110910;0
DLKLI;2022110911;0
DLKLI;2022110912;0
DLKLI;2022110913;0
DLKLI;2022110914;0
DLKLI;2022110915;0
DLKLI;2022110916;0
DLKLI;2022110917;0
DLKLI;2022110918;0
DLKLI;2022110919;0
DLKLI;2022110920;0
DLKLI;2022110921;0
DLKLI;2022110922;0
DLKLI;2022110923;0
DLKLI;2022111000;0
DLKLI;2022111001;0
DLKLI;2022111002;0
DLKLI;2022111003;0
DLKLI;2022111004;0
DLKLI;2022111005;0
DLKLI;2022111006;0
DLKLI;2022111007;6
DLKLI;2022111008;60
DLKLI;2022111009;60
DLKLI;2022111010;57
DLKLI;2022111011;60
DLKLI;2022111012;60
DLKLI;2022111013;60
DLKLI;2022111014;60
DLKLI;2022111015;60
DLKLI;2022111016;11
DLKLI;2022111017;0
DLKLI;2022111018;0
DLKLI;2022111019;0
DLKLI;2022111020;0
DLKLI;2022111021;0
DLKLI;2022111022;0
DLKLI;2022111023;0
DLKLI;2022111100;0
DLKLI;2022111101;0
DLKLI;2022111102;0
DLKLI;2022111103;0
DLKLI;2022111104;0
DLKLI;2022111105;0
DLKLI;2022111106;0
DLKLI;2022111107;5
DLKLI;2022111108;39
DLKLI;2022111109;60
DLKLI;2022111110;60
DLKLI;2022111111;57
DLKLI;2022111112;55
DLKLI;2022111113;34
DLKLI;2022111114;39
DLKLI;2022111115;36
DLKLI;2022111116;0
DLKLI;2022111117;0
DLKLI;2022111118;0
DLKLI;2022111119;0
DLKLI;2022111120;0
DLKLI;2022111121;0
DLKLI;2022111122;0
DLKLI;2022111123;0
DLKLI;2022111200;0
DLKLI;2022111201;0
DLKLI;2022111202;0
DLKLI;2022111203;0
DLKLI;2022111204;0
DLKLI;2022111205;0
DLKLI;2022111206;0
DLKLI;2022111207;0
DLKLI;2022111208;32
DLKLI;2022111209;60
DLKLI;2022111210;56
DLKLI;2022111211;60
DLKLI;2022111212;60
DLKLI;2022111213;36
DLKLI;2022111214;0
DLKLI;2022111215;0
DLKLI;2022111216;0
DLKLI;2022111217;0
DLKLI;2022111218;0
DLKLI;2022111219;0
DLKLI;2022111220;0
DLKLI;2022111221;0
DLKLI;2022111222;0
DLKLI;2022111223;0
DLKLI;2022111300;0
DLKLI;2022111301;0
DLKLI;2022111302;0
DLKLI;2022111303;0
DLKLI;2022111304;0
DLKLI;2022111305;0
DLKLI;2022111306;0
DLKLI;2022111307;1
DLKLI;2022111308;60
DLKLI;2022111309;60
DLKLI;2022111310;60
DLKLI;2022111311;60
DLKLI;2022111312;60
DLKLI;2022111313;60
DLKLI;2022111314;60
DLKLI;2022111315;60
DLKLI;2022111316;8
DLKLI;2022111317;0
DLKLI;2022111318;0
DLKLI;2022111319;0
DLKLI;2022111320;0
DLKLI;2022111321;0
DLKLI;2022111322;0
DLKLI;2022111323;0
DLKLI;2022111400;0
DLKLI;2022111401;0
DLKLI;2022111402;0
DLKLI;2022111403;0
DLKLI;2022111404;0
DLKLI;2022111405;0
DLKLI;2022111406;0
DLKLI;2022111407;0
DLKLI;2022111408;0
DLKLI;2022111409;0
DLKLI;2022111410;0
DLKLI;2022111411;0
DLKLI;2022111412;4
DLKLI;2022111413;17
DLKLI;2022111414;0
DLKLI;2022111415;0
DLKLI;2022111416;0
DLKLI;2022111417;0
DLKLI;2022111418;0
DLKLI;2022111419;0
DLKLI;2022111420;0
DLKLI;2022111421;0
DLKLI;2022111422;0
DLKLI;2022111423;0
DLKLI;2022111500;0
DLKLI;2022111501;0
DLKLI;2022111502;0
DLKLI;2022111503;0
DLKLI;2022111504;0
DLKLI;2022111505;0
DLKLI;2022111506;0
DLKLI;2022111507;0
DLKLI;2022111508;0
DLKLI;2022111509;2
DLKLI;2022111510;2
DLKLI;2022111511;0
DLKLI;2022111512;0
DLKLI;2022111513;0
DLKLI;2022111514;0
DLKLI;2022111515;0
DLKLI;2022111516;0
DLKLI;2022111517;0
DLKLI;2022111518;0
DLKLI;2022111519;0
DLKLI;2022111520;0
DLKLI;2022111521;0
DLKLI;2022111522;0
DLKLI;2022111523;0
DLKLI;2022111600;0
DLKLI;2022111601;0
DLKLI;2022111602;0
DLKLI;2022111603;0
DLKLI;2022111604;0
DLKLI;2022111605;0
DLKLI;2022111606;0
DLKLI;2022111607;0
DLKLI;2022111608;0
DLKLI;2022111609;39
DLKLI;2022111610;56
DLKLI;2022111611;49
DLKLI;2022111612;32
DLKLI;2022111613;37
DLKLI;2022111614;43
DLKLI;2022111615;15
DLKLI;2022111616;0
DLKLI;2022111617;0
DLKLI;2022111618;0
DLKLI;2022111619;0
DLKLI;2022111620;0
DLKLI;2022111621;0
DLKLI;2022111622;0
DLKLI;2022111623;0
DLKLI;2022111700;0
DLKLI;2022111701;0
DLKLI;2022111702;0
DLKLI;2022111703;0
DLKLI;2022111704;0
DLKLI;2022111705;0
DLKLI;2022111706;0
DLKLI;2022111707;0
DLKLI;2022111708;7
DLKLI;2022111709;0
DLKLI;2022111710;0
DLKLI;2022111711;45
DLKLI;2022111712;60
DLKLI;2022111713;41
DLKLI;2022111714;48
DLKLI;2022111715;38
DLKLI;2022111716;0
DLKLI;2022111717;0
DLKLI;2022111718;0
DLKLI;2022111719;0
DLKLI;2022111720;0
DLKLI;2022111721;0
DLKLI;2022111722;0
DLKLI;2022111723;0
DLKLI;2022111800;0
DLKLI;2022111801;0
DLKLI;2022111802;0
DLKLI;2022111803;0
DLKLI;2022111804;0
DLKLI;2022111805;0
DLKLI;2022111806;0
DLKLI;2022111807;0
DLKLI;2022111808;0
DLKLI;2022111809;0
DLKLI;2022111810;0
DLKLI;2022111811;0
DLKLI;2022111812;0
DLKLI;2022111813;3
DLKLI;2022111814;4
DLKLI;2022111815;0
DLKLI;2022111816;0
DLKLI;2022111817;0
DLKLI;2022111818;0
DLKLI;2022111819;0
DLKLI;2022111820;0
DLKLI;2022111821;0
DLKLI;2022111822;0
DLKLI;2022111823;0
DLKLI;2022111900;0
DLKLI;2022111901;0
DLKLI;2022111902;0
DLKLI;2022111903;0
DLKLI;2022111904;0
DLKLI;2022111905;0
DLKLI;2022111906;0
DLKLI;2022111907;0
DLKLI;2022111908;0
DLKLI;2022111909;43
DLKLI;2022111910;13
DLKLI;2022111911;0
DLKLI;2022111912;0
DLKLI;2022111913;0
DLKLI;2022111914;17
DLKLI;2022111915;0
DLKLI;2022111916;0
DLKLI;2022111917;0
DLKLI;2022111918;0
DLKLI;2022111919;0
DLKLI;2022111920;0
DLKLI;2022111921;0
DLKLI;2022111922;0
DLKLI;2022111923;0
DLKLI;2022112000;0
DLKLI;2022112001;0
DLKLI;2022112002;0
DLKLI;2022112003;0
DLKLI;2022112004;0
DLKLI;2022112005;0
DLKLI;2022112006;0
DLKLI;2022112007;0
DLKLI;2022112008;5
DLKLI;2022112009;0
DLKLI;2022112010;0
DLKLI;2022112011;0
DLKLI;2022112012;0
DLKLI;2022112013;0
DLKLI;2022112014;16
DLKLI;2022112015;2
DLKLI;2022112016;0
DLKLI;2022112017;0
DLKLI;2022112018;0
DLKLI;2022112019;0
DLKLI;2022112020;0
DLKLI;2022112021;0
DLKLI;2022112022;0
DLKLI;2022112023;0
DLKLI;2022112100;0
DLKLI;2022112101;0
DLKLI;2022112102;0
DLKLI;2022112103;0
DLKLI;2022112104;0
DLKLI;2022112105;0
DLKLI;2022112106;0
DLKLI;2022112107;0
DLKLI;2022112108;9
DLKLI;2022112109;41
DLKLI;2022112110;0
DLKLI;2022112111;14
DLKLI;2022112112;29
DLKLI;2022112113;50
DLKLI;2022112114;6
DLKLI;2022112115;3
DLKLI;2022112116;0
DLKLI;2022112117;0
DLKLI;2022112118;0
DLKLI;2022112119;0
DLKLI;2022112120;0
DLKLI;2022112121;0
DLKLI;2022112122;0
DLKLI;2022112123;0
DLKLI;2022112200;0
DLKLI;2022112201;0
DLKLI;2022112202;0
DLKLI;2022112203;0
DLKLI;2022112204;0
DLKLI;2022112205;0
DLKLI;2022112206;0
DLKLI;2022112207;0
DLKLI;2022112208;0
DLKLI;2022112209;0
DLKLI;2022112210;0
DLKLI;2022112211;0
DLKLI;2022112212;0
DLKLI;2022112213;0
DLKLI;2022112214;0
DLKLI;2022112215;0
DLKLI;2022112216;0
DLKLI;2022112217;0
DLKLI;2022112218;0
DLKLI;2022112219;0
DLKLI;2022112220;0
DLKLI;2022112221;0
DLKLI;2022112222;0
DLKLI;2022112223;0
DLKLI;2022112300;0
DLKLI;2022112301;0
DLKLI;2022112302;0
DLKLI;2022112303;0
DLKLI;2022112304;0
DLKLI;2022112305;0
DLKLI;2022112306;0
DLKLI;2022112307;0
DLKLI;2022112308;7
DLKLI;2022112309;58
DLKLI;2022112310;60
DLKLI;2022112311;34
DLKLI;2022112312;60
DLKLI;2022112313;60
DLKLI;2022112314;60
DLKLI;2022112315;12
DLKLI;2022112316;0
DLKLI;2022112317;0
DLKLI;2022112318;0
DLKLI;2022112319;0
DLKLI;2022112320;0
DLKLI;2022112321;0
DLKLI;2022112322;0
DLKLI;2022112323;0
DLKLI;2022112400;0
DLKLI;2022112401;0
DLKLI;2022112402;0
DLKLI;2022112403;0
DLKLI;2022112404;0
DLKLI;2022112405;0
DLKLI;2022112406;0
DLKLI;2022112407;0
DLKLI;2022112408;0
DLKLI;2022112409;0
DLKLI;2022112410;0
DLKLI;2022112411;1
DLKLI;2022112412;21
DLKLI;2022112413;59
DLKLI;2022112414;54
DLKLI;2022112415;54
DLKLI;2022112416;0
DLKLI;2022112417;0
DLKLI;2022112418;0
DLKLI;2022112419;0
DLKLI;2022112420;0
DLKLI;2022112421;0
DLKLI;2022112422;0
DLKLI;2022112423;0
DLKLI;2022112500;0
DLKLI;2022112501;0
DLKLI;2022112502;0
DLKLI;2022112503;0
DLKLI;2022112504;0
DLKLI;2022112505;0
DLKLI;2022112506;0
DLKLI;2022112507;0
DLKLI;2022112508;0
DLKLI;2022112509;8
DLKLI;2022112510;4
DLKLI;2022112511;1
DLKLI;2022112512;5
DLKLI;2022112513;0
DLKLI;2022112514;0
DLKLI;2022112515;0
DLKLI;2022112516;0
DLKLI;2022112517;0
DLKLI;2022112518;0
DLKLI;2022112519;0
DLKLI;2022112520;0
DLKLI;2022112521;0
DLKLI;2022112522;0
DLKLI;2022112523;0
DLKLI;2022112600;0
DLKLI;2022112601;0
DLKLI;2022112602;0
DLKLI;2022112603;0
DLKLI;2022112604;0
DLKLI;2022112605;0
DLKLI;2022112606;0
DLKLI;2022112607;0
DLKLI;2022112608;0
DLKLI;2022112609;10
DLKLI;2022112610;58
DLKLI;2022112611;60
DLKLI;2022112612;59
DLKLI;2022112613;60
DLKLI;2022112614;60
DLKLI;2022112615;45
DLKLI;2022112616;0
DLKLI;2022112617;0
DLKLI;2022112618;0
DLKLI;2022112619;0
DLKLI;2022112620;0
DLKLI;2022112621;0
DLKLI;2022112622;0
DLKLI;2022112623;0
DLKLI;2022112700;0
DLKLI;2022112701;0
DLKLI;2022112702;0
DLKLI;2022112703;0
DLKLI;2022112704;0
DLKLI;2022112705;0
DLKLI;2022112706;0
DLKLI;2022112707;0
DLKLI;2022112708;5
DLKLI;2022112709;3
DLKLI;2022112710;10
DLKLI;2022112711;0
DLKLI;2022112712;4
DLKLI;2022112713;2
DLKLI;2022112714;0
DLKLI;2022112715;0
DLKLI;2022112716;0
DLKLI;2022112717;0
DLKLI;2022112718;0
DLKLI;2022112719;0
DLKLI;2022112720;0
DLKLI;2022112721;0
DLKLI;2022112722;0
DLKLI;2022112723;0
DLKLI;2022112800;0
DLKLI;2022112801;0
DLKLI;2022112802;0
DLKLI;2022112803;0
DLKLI;2022112804;0
DLKLI;2022112805;0
DLKLI;2022112806;0
DLKLI;2022112807;0
DLKLI;2022112808;0
DLKLI;2022112809;0
DLKLI;2022112810;0
DLKLI;2022112811;0
DLKLI;2022112812;0
DLKLI;2022112813;0
DLKLI;2022112814;0
DLKLI;2022112815;0
DLKLI;2022112816;0
DLKLI;2022112817;0
DLKLI;2022112818;0
DLKLI;2022112819;0
DLKLI;2022112820;0
DLKLI;2022112821;0
DLKLI;2022112822;0
DLKLI;2022112823;0
DLKLI;2022112900;0
DLKLI;2022112901;0
DLKLI;2022112902;0
DLKLI;2022112903;0
DLKLI;2022112904;0
DLKLI;2022112905;0
DLKLI;2022112906;0
DLKLI;2022112907;0
DLKLI;2022112908;0
DLKLI;2022112909;0
DLKLI;2022112910;0
DLKLI;2022112911;0
DLKLI;2022112912;0
DLKLI;2022112913;0
DLKLI;2022112914;0
DLKLI;2022112915;0
DLKLI;2022112916;0
DLKLI;2022112917;0
DLKLI;2022112918;0
DLKLI;2022112919;0
DLKLI;2022112920;0
DLKLI;2022112921;0
DLKLI;2022112922;0
DLKLI;2022112923;0
DLKLI;2022113000;0
DLKLI;2022113001;0
DLKLI;2022113002;0
DLKLI;2022113003;0
DLKLI;2022113004;0
DLKLI;2022113005;0
DLKLI;2022113006;0
DLKLI;2022113007;0
DLKLI;2022113008;0
DLKLI;2022113009;0
DLKLI;2022113010;0
DLKLI;2022113011;0
DLKLI;2022113012;0
DLKLI;2022113013;0
DLKLI;2022113014;0
DLKLI;2022113015;0
DLKLI;2022113016;0
DLKLI;2022113017;0
DLKLI;2022113018;0
DLKLI;2022113019;0
DLKLI;2022113020;0
DLKLI;2022113021;0
DLKLI;2022113022;0
DLKLI;2022113023;0

stn;time;sre000h0
DLKON;2022110100;0
DLKON;2022110101;0
DLKON;2022110102;0
DLKON;2022110103;0
DLKON;2022110104;0
DLKON;2022110105;0
DLKON;2022110106;0
DLKON;2022110107;0
DLKON;2022110108;0
DLKON;2022110109;0
DLKON;2022110110;0
DLKON;2022110111;0
DLKON;2022110112;1
DLKON;2022110113;0
DLKON;2022110114;29
DLKON;2022110115;60
DLKON;2022110116;25
DLKON;2022110117;0
DLKON;2022110118;0
DLKON;2022110119;0
DLKON;2022110120;0
DLKON;2022110121;0
DLKON;2022110122;0
DLKON;2022110123;0
DLKON;2022110200;0
DLKON;2022110201;0
DLKON;2022110202;0
DLKON;2022110203;0
DLKON;2022110204;0
DLKON;2022110205;0
DLKON;2022110206;0
DLKON;2022110207;0
DLKON;2022110208;3
DLKON;2022110209;0
DLKON;2022110210;0
DLKON;2022110211;0
DLKON;2022110212;0
DLKON;2022110213;15
DLKON;2022110214;60
DLKON;2022110215;60
DLKON;2022110216;38
DLKON;2022110217;0
DLKON;2022110218;0
DLKON;2022110219;0
DLKON;2022110220;0
DLKON;2022110221;0
DLKON;2022110222;0
DLKON;2022110223;0
DLKON;2022110300;0
DLKON;2022110301;0
DLKON;2022110302;0
DLKON;2022110303;0
DLKON;2022110304;0
DLKON;2022110305;0
DLKON;2022110306;0
DLKON;2022110307;0
DLKON;2022110308;0
DLKON;2022110309;0
DLKON;2022110310;0
DLKON;2022110311;0
DLKON;2022110312;0
DLKON;2022110313;0
DLKON;2022110314;0
DLKON;2022110315;0
DLKON;2022110316;0
DLKON;2022110317;0
DLKON;2022110318;0
DLKON;2022110319;0
DLKON;2022110320;0
DLKON;2022110321;0
DLKON;2022110322;0
DLKON;2022110323;0
DLKON;2022110400;0
DLKON;2022110401;0
DLKON;2022110402;0
DLKON;2022110403;0
DLKON;2022110404;0
DLKON;2022110405;0
DLKON;2022110406;0
DLKON;2022110407;0
DLKON;2022110408;0
DLKON;2022110409;0
DLKON;2022110410;0
DLKON;2022110411;3
DLKON;2022110412;45
DLKON;2022110413;5
DLKON;2022110414;14
DLKON;2022110415;4
DLKON;2022110416;19
DLKON;2022110417;0
DLKON;2022110418;0
DLKON;2022110419;0
DLKON;2022110420;0
DLKON;2022110421;0
DLKON;2022110422;0
DLKON;2022110423;0
DLKON;2022110500;0
DLKON;2022110501;0
DLKON;2022110502;0
DLKON;2022110503;0
DLKON;2022110504;0
DLKON;2022110505;0
DLKON;2022110506;0
DLKON;2022110507;0
DLKON;2022110508;0
DLKON;2022110509;0
DLKON;2022110510;0
DLKON;2022110511;0
DLKON;2022110512;0
DLKON;2022110513;0
DLKON;2022110514;0
DLKON;2022110515;0
DLKON;2022110516;0
DLKON;2022110517;0
DLKON;2022110518;0
DLKON;2022110519;0
DLKON;2022110520;0
DLKON;2022110521;0
DLKON;2022110522;0
DLKON;2022110523;0
DLKON;2022110600;0
DLKON;2022110601;0
DLKON;2022110602;0
DLKON;2022110603;0
DLKON;2022110604;0
DLKON;2022110605;0
DLKON;2022110606;0
DLKON;2022110607;0
DLKON;2022110608;0
DLKON;2022110609;0
DLKON;2022110610;34
DLKON;2022110611;27
DLKON;2022110612;31
DLKON;2022110613;59
DLKON;2022110614;9
DLKON;2022110615;11
DLKON;2022110616;5
DLKON;2022110617;0
DLKON;2022110618;0
DLKON;2022110619;0
DLKON;2022110620;0
DLKON;2022110621;0
DLKON;2022110622;0
DLKON;2022110623;0
DLKON;2022110700;0
DLKON;2022110701;0
DLKON;2022110702;0
DLKON;2022110703;0
DLKON;2022110704;0
DLKON;2022110705;0
DLKON;2022110706;0
DLKON;2022110707;2
DLKON;2022110708;43
DLKON;2022110709;44
DLKON;2022110710;55
DLKON;2022110711;54
DLKON;2022110712;60
DLKON;2022110713;59
DLKON;2022110714;49
DLKON;2022110715;20
DLKON;2022110716;0
DLKON;2022110717;0
DLKON;2022110718;0
DLKON;2022110719;0
DLKON;2022110720;0
DLKON;2022110721;0
DLKON;2022110722;0
DLKON;2022110723;0
DLKON;2022110800;0
DLKON;2022110801;0
DLKON;2022110802;0
DLKON;2022110803;0
DLKON;2022110804;0
DLKON;2022110805;0
DLKON;2022110806;0
DLKON;2022110807;0
DLKON;2022110808;0
DLKON;2022110809;0
DLKON;2022110810;10
DLKON;2022110811;32
DLKON;2022110812;14
DLKON;2022110813;60
DLKON;2022110814;39
DLKON;2022110815;37
DLKON;2022110816;0
DLKON;2022110817;0
DLKON;2022110818;0
DLKON;2022110819;0
DLKON;2022110820;0
DLKON;2022110821;0
DLKON;2022110822;0
DLKON;2022110823;0
DLKON;2022110900;0
DLKON;2022110901;0
DLKON;2022110902;0
DLKON;2022110903;0
DLKON;2022110904;0
DLKON;2022110905;0
DLKON;2022110906;0
DLKON;2022110907;-
DLKON;2022110908;0
DLKON;2022110909;0
DLKON;2022110910;0
DLKON;2022110911;0
DLKON;2022110912;0
DLKON;2022110913;0
DLKON;2022110914;0
DLKON;2022110915;0
DLKON;2022110916;0
DLKON;2022110917;0
DLKON;2022110918;0
DLKON;2022110919;0
DLKON;2022110920;0
DLKON;2022110921;0
DLKON;2022110922;0
DLKON;2022110923;0
DLKON;2022111000;0
DLKON;2022111001;0
DLKON;2022111002;0
DLKON;2022111003;0
DLKON;2022111004;0
DLKON;2022111005;0
DLKON;2022111006;0
DLKON;2022111007;0
DLKON;2022111008;14
DLKON;2022111009;7
DLKON;2022111010;2
DLKON;2022111011;0
DLKON;2022111012;5
DLKON;2022111013;32
DLKON;2022111014;60
DLKON;2022111015;60
DLKON;2022111016;34
DLKON;2022111017;0
DLKON;2022111018;0
DLKON;2022111019;0
